	word	label_int
122246	substantive	6
111151	scrutinize	1
7261	arouse	1
111448	secrecy	8
48425	ferocious	5
10305	banger	5
104606	relief	6
97379	principal	9
58675	hearsay	5
65675	inflict	5
139252	weird	2
81261	morals	1
4034	allure	4
34636	detection	6
30416	cultivate	6
136556	veritable	6
47325	falsely	5
4116	aloha	6
80295	mite	5
109714	sanctuary	4
93906	playground	6
136105	vegetative	5
75209	loyalty	9
119786	statement	6
79997	mishap	7
75632	lynch	2
3083	aggression	3
64165	inclement	5
36625	discourage	5
53154	gain	4
39675	drinking	5
5687	anthrax	7
48754	fiesta	4
130475	trifle	5
114033	shrink	3
131643	typhoon	3
82208	murder	8
1120	accursed	0
42886	endurance	6
9880	bad	0
79234	midwife	4
89026	palliative	6
61076	household	6
145	aberrant	5
4965	anarchist	5
61932	hypocrite	2
34702	deteriorated	2
46250	expletive	0
32395	deduct	5
56636	groundwork	6
133305	unfriendly	5
32225	declining	5
106761	retirement	1
25785	congestion	5
45345	excise	5
2400	adverse	0
1650	adder	0
116393	smut	3
123891	suspense	1
131907	unacceptable	7
74483	lockup	3
55905	grate	5
40736	easement	6
48555	feudal	5
23940	communism	0
46627	extinct	7
36525	disconnected	5
114217	sickening	7
60271	homeless	1
70123	jungle	3
45394	excite	4
18491	cash	1
1556	acumen	6
54954	glow	4
3266	agriculture	6
51566	forte	6
856	accolade	6
81577	mother	7
72729	leisure	9
126863	theocratic	3
11944	benign	4
50925	forbidding	5
101382	raging	2
113197	shatter	7
33923	deprivation	3
72573	legalized	3
73753	lines	3
10480	barbaric	0
65232	inexcusable	2
130645	tripping	5
11773	belligerent	3
20324	cheerfulness	4
118667	spoiler	7
22702	coercion	2
91469	perfection	9
50088	flirt	8
64377	inconsequential	7
44504	esteem	4
100937	quiet	7
104756	remarkably	6
116363	smuggle	3
51275	forgery	5
51345	forgotten	5
7341	arrival	1
62337	illegal	7
128235	tit	5
102369	reassurance	9
40387	dwarfed	7
126126	tenable	6
134979	unwavering	9
85126	obedience	6
46270	explode	0
44929	evergreen	9
123616	surmise	6
28449	counsellor	9
103006	recorder	6
41633	elevation	3
107203	revoke	3
28761	cove	1
5911	anxious	1
40938	ecstatic	8
25655	conflict	5
130296	trendy	6
131682	tyrannical	2
136235	vendetta	5
71261	lagging	1
6116	apostle	6
36855	disengagement	5
24536	compliment	6
87127	orchestra	7
126921	theory	1
14845	brag	5
75370	lunacy	0
129400	traitor	0
104102	regurgitation	2
68601	invite	1
69725	john	5
78476	mentor	6
112108	senseless	8
71547	languishing	7
51019	forecast	9
22351	clue	1
34963	devilish	3
19260	censor	0
84375	noose	5
87628	outburst	8
94585	poisonous	5
104556	reliability	6
132435	unconscious	5
106995	revenge	5
45961	expectant	1
50917	forbid	7
10404	banquet	4
131702	tyrant	2
6142	appalling	2
98876	prospect	6
91464	perfection	4
134497	unsatisfied	7
47795	fatality	5
24486	compliant	6
69948	jubilee	8
44165	erotic	5
99937	punitive	7
121067	strangle	7
90239	pastor	9
15743	brutal	3
135617	vainly	7
20783	cholera	3
58626	healthy	6
120851	store	1
54166	gentleman	6
127415	thresh	5
59252	hemorrhage	2
134772	untidy	2
132749	understanding	9
3095	aggressive	5
44161	erotic	1
14995	brazen	5
135403	usurped	3
65706	influence	6
84005	nihilism	5
47	abandonment	7
28443	counsellor	3
75785	madness	5
9383	aversion	3
43151	enjoy	1
26029	connoisseur	9
33056	delicious	6
1229	achieve	9
125213	talons	3
120043	steal	3
54398	gift	8
66195	injure	5
67711	intermission	1
116452	snake	2
100503	quake	3
116455	snake	5
48205	feigned	5
51486	formula	6
29233	crazed	3
112933	shady	3
12825	bitterness	5
124549	sympathetic	9
66547	insanity	7
3939	allied	9
80185	misstatement	5
76346	manage	6
33071	delighted	1
90144	passion	4
53341	gambling	1
38990	doomsday	0
2746	affirmation	6
25816	congratulatory	6
858	accolade	8
102959	reconsideration	9
33215	delusional	5
68296	intuitive	6
126946	therapeutics	6
62965	impatience	5
62982	impeach	2
39204	dove	4
132253	uncanny	3
48760	fight	0
86744	opportune	4
138729	watchdog	9
56233	grenade	3
37285	disobey	5
65346	infant	6
62985	impeach	5
126026	tempered	6
57856	happily	6
7086	aristocracy	6
91963	persecution	3
34952	devil	2
61326	humbled	6
31784	deal	4
106586	resumption	6
71926	launch	6
59551	heroism	1
104093	regulatory	3
80155	missing	5
38155	disturbed	5
38275	divergent	5
43375	entangled	5
34067	derogatory	7
81495	mortuary	5
91667	perish	7
117710	spanking	0
35775	diminished	5
100001	puppy	1
96349	predominant	9
110426	scarecrow	6
44083	erase	3
60847	horrors	7
112102	senseless	2
66369	innocent	9
71545	languishing	5
94315	plunder	5
29356	credence	6
58033	harmful	3
100062	purgatory	2
36577	discontinuity	7
45540	executioner	0
84616	notion	6
10295	bang	5
96166	precision	6
5725	antichrist	5
101206	radiance	6
95760	powerless	0
36237	disapproving	7
10005	bait	5
72907	lesbian	7
39195	dour	5
63059	impenetrable	9
9308	avalanche	8
27490	convict	0
96445	pregnancy	5
30403	cult	3
135883	varicella	3
35216	diamond	6
53525	garish	5
111482	secrete	2
106096	resistive	6
66185	injunction	5
62939	impartiality	9
81575	mother	5
12115	betray	5
15095	breakneck	5
58140	harshness	0
77026	marquis	6
34365	despairing	5
30539	curable	9
104744	remarkable	4
93961	pleasant	1
19168	celebrity	8
69934	jubilant	4
58599	healing	9
85395	obnoxious	5
51235	forfeit	5
140797	worn	7
29125	crap	5
81965	muddy	5
119375	stain	5
138460	warfare	0
134177	unpleasant	7
71916	laughter	6
112812	sewerage	2
66809	inspired	9
52895	funk	5
117271	sonar	1
109190	saber	0
23996	commute	6
131019	truthfulness	9
130104	treasure	4
110773	scold	3
28913	coy	3
141217	wrongdoing	7
130138	treat	8
34347	desolation	7
86919	optimist	9
64803	indict	3
38170	disused	0
91695	perishing	5
32365	decry	5
141176	writer	6
70563	kill	3
108032	rob	2
132275	uncertain	5
112585	servitude	5
10705	barricade	5
68175	intrigue	5
78147	melancholic	7
48130	fee	0
59814	hilarious	4
57866	happiness	6
81260	morals	0
137201	vindication	1
81945	muddle	5
72952	lesser	2
104312	rejection	2
51316	forgive	6
9453	avoid	3
47406	familiar	6
26809	content	9
111492	secretion	2
110385	scarce	5
129957	traumatic	7
9116	authenticity	6
30670	curse	0
113673	shoot	3
87231	organ	1
113126	share	6
130379	tribunal	9
47946	favoritism	6
24881	concealment	1
95576	potency	6
35765	diminish	5
85557	obstacle	7
52726	fulfillment	6
54877	gloomy	7
87605	oust	5
42496	enablement	6
66813	instability	3
52284	friendly	4
90738	peaceful	8
109355	sag	5
102413	rebel	3
31570	dashed	0
126493	terrible	3
37597	disqualify	7
28429	council	9
24136	compassion	6
55519	governor	9
91708	perjury	8
36676	discovery	6
135072	unworthy	2
9380	aversion	0
70674	kindred	4
138805	watery	5
37936	distillation	6
60216	holiday	6
59639	heyday	9
3603	alertness	3
92293	pestilence	3
96809	preservative	9
29633	cripple	3
57871	happy	1
109564	salutary	4
139550	whip	0
116453	snake	3
48189	feeling	9
2456	advisable	6
116204	smile	4
17582	cannibalism	2
60045	hitherto	5
6299	applause	9
113045	shame	5
133307	unfriendly	7
60530	hood	0
86735	opponent	5
19711	champion	1
92796	physique	6
121410	stripped	0
13010	blasphemy	0
31740	deadly	0
129407	traitor	7
88855	pains	5
884	accompaniment	4
8550	atrocious	0
75244	lucky	4
84337	nonsensical	7
172	abhor	2
48565	feudalism	5
58089	harmony	9
66445	inoperative	5
121665	stumble	5
79373	militia	3
23656	commend	6
29637	cripple	7
92776	physics	6
106461	restorative	1
15366	brighten	6
18043	carcinoma	3
37483	displeased	3
135489	utopian	9
43229	enliven	9
49476	fitting	6
41639	elevation	9
99436	psalm	6
85129	obedience	9
114746	sing	6
73057	leukemia	7
69543	jeopardy	3
115135	skewed	5
122496	succinct	6
49185	firearms	5
29366	credential	6
11313	beast	3
70486	keystone	6
55530	grab	0
83345	needy	5
10298	bang	8
9310	avarice	0
139585	whirlwind	5
101093	rabble	3
57818	hap	8
55178	godsend	8
64482	incredulous	2
86783	opposed	3
13405	bloodthirsty	5
36977	disheartening	7
32512	defective	2
13085	bleak	5
7525	artillery	5
46275	explode	5
51723	foul	3
80353	moan	3
74967	loss	7
122578	sudden	8
74147	litigate	7
92769	physicist	9
36967	disheartened	7
71918	laughter	8
127505	throb	5
132158	unbeaten	8
74355	lobbyist	5
45080	exaggerate	0
85340	obliterated	0
128625	toothache	5
59120	hellish	0
65835	infringement	5
13547	blunder	7
93477	pity	7
110821	score	1
29944	crowning	4
6076	apologize	6
134784	untie	4
102073	react	3
59565	herpes	5
71652	larger	2
25553	confined	3
20113	chasm	3
87637	outcast	7
30446	culture	6
92280	pest	0
128013	timid	3
66197	injure	7
135805	vanity	5
86857	oppressive	7
89495	paralysis	5
34855	devastate	5
114837	sinner	7
85913	odious	3
58726	heartfelt	6
24146	compassionate	6
70433	kerosene	3
88135	overestimated	5
121366	strikingly	6
111435	secondhand	5
77485	maternal	5
36425	discipline	5
75107	lovely	7
71855	latrines	5
100009	puppy	9
49649	flange	9
105995	resign	5
10383	bankruptcy	3
49885	flea	5
5559	answerable	9
80797	molestation	7
140795	worn	5
5595	antagonist	5
109218	sabotage	8
114938	sisterhood	8
53966	general	6
97881	production	1
78309	memorable	9
36212	disapprove	2
34800	detract	0
57930	hardened	0
7756	aspire	6
117390	sordid	0
26469	constitute	9
137162	villainous	2
42743	endanger	3
57885	harass	5
65235	inexcusable	5
133820	unlawful	0
35096	dexterity	6
138586	warranty	6
97026	pretty	6
107368	rhythmical	8
8651	attempt	1
111466	secretariat	6
100845	questionable	5
25119	concordance	9
91356	perceptible	6
39206	dove	6
93005	pig	5
57079	gullible	9
36892	disgraceful	2
127019	thermometer	9
60270	homeless	0
12685	birch	5
46321	explosive	1
140842	worsening	2
66791	inspire	1
6255	appendicitis	5
16295	bureaucracy	5
3045	aggravating	5
113995	shriek	5
109586	salute	6
80292	mite	2
94640	polemic	0
127474	thrilling	4
4038	allure	8
126527	terrific	7
8736	attest	6
26663	contagious	3
8552	atrocious	2
48504	festive	4
32475	defeat	5
86002	offense	2
26363	conspire	3
117139	solidity	9
6569	approve	9
11695	belated	5
859	accolade	9
97565	privy	5
29026	craftsman	6
126435	termite	5
76465	mange	5
116385	smuggling	5
104336	rejoice	6
111366	seasoned	6
107280	revulsion	0
120562	stingy	2
89759	parliament	9
87301	orgasm	1
123835	susceptible	5
137283	violently	3
127446	thrift	6
68095	intolerant	5
116816	sobriety	6
110141	savor	1
126397	terminal	7
54353	ghost	3
79109	microscope	9
37505	disposal	5
57007	guilty	7
1125	accursed	5
51255	forfeiture	5
134633	unsteady	3
47086	faculty	6
56362	grimy	2
98942	prostitute	2
74687	lonely	7
138505	warn	5
94567	poisoned	7
56780	grumble	0
132833	undesirable	3
67209	intact	9
82493	mutiny	3
71056	labor	6
56603	grounded	3
4614	amnesty	4
94565	poisoned	5
137629	vitality	9
4806	amusing	6
35396	didactic	6
75114	lovemaking	4
127187	thirst	7
108706	royalty	6
95518	postponement	8
12341	biennial	1
51037	foreclose	7
84996	nurture	6
65876	ingenious	6
65540	infidelity	0
95986	precaution	6
54756	glee	6
52340	frightful	0
41865	elusive	5
44785	evade	5
80023	mislead	3
37652	disrespectful	2
47414	familiarity	4
46371	expose	1
119248	stab	8
82581	mysterious	1
34165	desert	5
140785	worm	5
80032	misleading	2
29016	craft	6
27836	core	6
56770	gruff	0
137270	violent	0
33406	demonstrative	6
134683	unsurpassed	3
48188	feeling	8
84096	noble	6
132258	uncanny	8
59713	hiding	3
64729	indestructible	9
35715	dilute	5
48763	fight	3
38078	distress	8
48423	ferocious	3
119506	stamina	6
86867	oppressor	7
86614	opera	4
126822	theism	2
31364	dance	4
99818	punch	8
90149	passion	9
15274	bridal	4
98131	progression	1
104675	reluctant	5
61851	hymn	1
133197	unfairness	7
33727	deplorable	7
13846	boldness	6
54896	glorify	6
72746	lemma	6
117417	sorely	7
61882	hypertrophy	2
86475	onus	5
125442	tarnish	2
134605	unspeakable	5
72983	lethal	3
42800	endless	0
7813	assassinate	3
2024	admiration	4
69981	judicial	1
104290	reject	0
110995	screaming	5
39565	dreary	5
2291	advance	1
84969	nun	9
90739	peaceful	9
113195	shatter	5
24534	compliment	4
116552	sneer	2
106036	resilient	6
45411	excitement	1
73415	lifeless	5
128835	tort	5
33637	departure	7
55296	goodly	6
67631	interim	1
117255	somber	5
88509	owing	9
4786	amused	6
123493	suppression	3
37213	dismay	3
881	accompaniment	1
91693	perishing	3
141230	wrongly	0
122506	succulent	6
132781	undertaking	1
132195	unborn	5
90714	peace	4
14722	boy	2
30385	culpable	5
50205	flounder	5
81497	mortuary	7
110993	screaming	3
117455	sorrow	5
141449	yearning	9
45393	excite	3
13585	blush	5
31893	debauchery	3
44155	erosion	5
62428	illuminate	8
124891	tabulate	1
45259	excellence	9
135793	vanished	3
52535	froth	5
10412	banshee	2
126031	tempest	1
74175	litter	5
127675	thwart	5
74685	lonely	5
85615	obstructive	5
447	absent	7
62421	illuminate	1
124989	tactics	9
37625	disreputable	5
104066	regulate	6
10485	barbaric	5
38135	distrust	5
12266	biblical	6
110955	scrapie	5
53297	gallows	7
53017	fury	7
66511	inquiry	1
37260	disobedience	0
40286	durable	6
136519	verification	9
128445	tolerate	5
117493	sortie	3
129437	tramp	7
76220	malicious	0
101909	rational	9
133413	unholy	3
82210	murderer	0
37668	disruption	8
82324	music	4
90154	passionate	4
77569	matron	9
85390	obnoxious	0
139966	willingly	6
104397	relapse	7
135180	uprising	0
107218	revolt	8
45472	excrement	2
95216	portable	6
113597	shiver	7
1039	accounts	9
122805	sullen	5
9665	babble	5
120301	sterling	1
66815	instability	5
29941	crowning	1
23420	combative	0
43542	entrails	2
50127	flog	7
21406	civil	6
65348	infant	8
12855	bizarre	5
81836	movable	6
129201	track	1
86916	optimist	6
107755	riot	5
80105	misrepresent	5
101759	rapt	9
138075	vulture	5
101392	rags	2
19164	celebrity	4
59487	hermit	7
80232	mistress	2
60825	horrifying	5
86865	oppressor	5
136505	verge	5
78185	melodrama	5
127540	throttle	0
86720	opium	0
31983	decay	3
29655	crisis	5
8149	assurance	9
107356	rhythm	6
32629	deference	9
13139	bless	9
139674	whiteness	4
35686	diligence	6
107675	rigorous	5
110872	scoundrel	2
128305	toad	5
133709	united	9
67029	instructor	9
66748	insolvency	8
110770	scold	0
65170	inequality	0
62945	impassable	5
12110	betray	0
72087	lax	7
62665	immaturity	5
119182	squelch	2
120315	stern	5
46138	experiment	8
65306	infallible	6
4970	anarchy	0
36172	disappointed	2
41489	elders	9
3572	alcoholism	2
108042	robber	2
63960	incarceration	0
38983	doomed	3
108254	romanticism	4
130090	treason	0
127623	thumping	3
68660	involution	0
60937	hospital	7
130756	trophy	6
37487	displeased	7
37560	dispute	0
32895	degradation	5
117522	soulless	2
112573	servile	3
127375	threat	5
7335	arrest	5
114747	sing	7
20756	choice	6
131683	tyrannical	3
98926	prosperity	6
61925	hypocrisy	5
86639	operation	9
126196	tenderness	6
24249	competence	9
9769	backer	9
10742	barrow	2
95826	practiced	6
25563	confinement	3
56599	ground	9
21853	cleave	3
92405	phantom	5
41719	elite	9
14201	boomerang	1
104549	relevant	9
101101	rabid	1
16132	bum	2
137	abduction	7
39515	dreadfully	5
75633	lynch	3
29595	criminality	5
110810	scorching	0
1123	accursed	3
35005	devolution	5
33922	deprivation	2
121476	strongly	6
57179	gusset	9
11939	benevolence	9
134462	unruly	2
25555	confined	5
18477	case	7
34415	despise	5
80425	mockery	5
64105	incineration	5
56067	gray	7
61785	hydrocephalus	5
64572	indecency	2
122981	sundial	1
79865	miscarriage	5
104156	reimburse	6
14503	bottomless	3
98139	progression	9
77787	measles	7
68839	irrefutable	9
105798	rescue	8
64860	indignant	0
82207	murder	7
100560	quandary	0
60995	hostility	5
63166	impervious	6
66759	insolvent	9
54997	glum	7
69916	joyful	6
69385	jargon	5
667	abysmal	7
117316	sonorous	6
105652	repudiation	2
89173	panic	3
8786	attorney	6
9065	austere	5
19134	celebrated	4
29406	credit	6
127373	threat	3
101103	rabid	3
133047	unemployed	7
110983	scream	3
47297	falling	7
126146	tenacity	6
87274	organization	4
86820	opposition	0
42216	eminent	6
101823	rat	3
81902	muck	2
116216	smiling	6
93055	piles	5
115992	slug	2
68813	irreconcilable	3
5816	antique	6
123681	surprisingly	1
66542	insanity	2
40276	durability	6
112826	sex	6
77637	mausoleum	7
73637	limited	7
72060	lawsuit	0
59946	hire	6
58755	heartless	5
51639	fortress	9
12223	bewilderment	3
14209	boomerang	9
33120	delinquent	0
3577	alcoholism	7
21654	classics	4
104049	regularity	9
91461	perfection	1
62738	immerse	8
91583	perilous	3
3195	agony	5
45539	execution	9
122530	sucker	0
67085	insufficient	5
56092	greasy	2
45055	exacerbate	5
90567	paucity	7
325	abort	5
51664	fortune	4
33265	demented	5
135327	urn	7
23385	comatose	5
8565	atrocity	5
18996	cautious	6
73635	limited	5
52695	fugitive	5
93197	pine	7
16900	cacophony	0
123086	sunset	6
3765	alimony	5
36027	disability	7
47985	fearfully	5
13175	blight	5
117666	spacious	6
27095	contradiction	5
35	abandoned	5
3155	agitation	5
106087	resisting	7
86775	oppose	5
696	academy	6
16915	cad	5
109329	safekeeping	9
101805	rascal	5
5126	angel	6
114105	shudder	5
117136	solidity	6
2922	aftermath	2
37015	disillusionment	5
65477	inferior	7
57382	hag	2
97959	professional	9
113582	shit	2
111805	segregate	5
119247	stab	7
5270	animosity	0
51696	forward	6
133342	ungrateful	2
106984	revels	4
120053	stealing	3
6556	approval	6
109073	rupture	3
107445	rickety	5
66784	inspiration	4
104338	rejoice	8
73236	liberation	6
138503	warn	3
64279	income	9
83006	naturalist	6
9169	authorize	9
122755	suicide	5
54391	gift	1
42729	encyclopedia	9
131752	ugly	2
116555	sneer	5
35113	diabolical	3
7919	asserting	9
138317	wan	7
45241	excel	1
129511	transcendence	1
16565	busted	5
45948	expect	8
106005	resignation	5
103296	redemption	6
77156	marvelous	6
134765	unthinkable	5
132305	unchangeable	5
40125	dull	5
84325	nonsense	5
33296	democracy	6
43454	entertainment	4
6485	apprehensive	5
82700	nag	0
5360	annihilation	0
27306	convention	6
27662	coop	2
9463	avoidance	3
26762	contempt	2
129327	tragedy	7
36747	discriminate	7
56762	gruesome	2
117405	sore	5
87129	orchestra	9
68130	intractable	0
39165	douche	5
71285	lair	5
91190	penitentiary	0
109825	sap	5
47772	fat	2
56992	guilt	2
45376	excitable	6
135766	vanguard	6
13298	blitz	8
99186	provide	6
131747	ugliness	7
3672	alien	2
45396	excite	6
140903	wound	3
101405	raid	5
4616	amnesty	6
100472	quagmire	2
115576	sleek	6
121356	striking	6
119215	squirm	5
506	absorbed	6
62439	illumination	9
88118	overdue	8
43866	equality	6
33515	denounce	5
116595	snide	5
49038	finally	8
8613	attacking	3
66545	insanity	5
21595	clash	5
29590	criminality	0
79264	mighty	4
10675	barred	5
42755	endangered	5
7405	arsenic	5
21600	clashing	0
71260	lagging	0
36170	disappointed	0
76096	majority	6
104840	remiss	0
3040	aggravating	0
61605	hurried	5
2403	adverse	3
15966	building	6
55936	gratify	6
81591	motion	1
8385	atheism	5
114930	sisterhood	0
2361	adventure	1
87203	ordnance	3
64847	indigent	7
114379	signature	9
72752	lemon	2
29982	crucifixion	2
110582	schizophrenia	2
15545	broken	5
8216	astonishingly	6
87666	outdo	6
56379	grin	9
20329	cheerfulness	9
2669	affection	9
73229	liberate	9
73238	liberation	8
74140	litigate	0
140379	witness	9
72070	lawyer	0
114189	sib	9
47069	facts	9
141755	zip	5
28646	courage	6
27946	coronation	6
104569	reliable	9
58305	haughty	5
40795	eavesdropping	5
136977	victimized	7
108422	rot	2
113553	shipwreck	3
138905	weakened	5
57395	haggard	5
115922	sloth	2
5367	annihilation	7
134582	unsightly	2
89395	parade	5
39307	drab	7
776	acceptance	6
92342	petroleum	2
124637	syncope	7
69480	jealousy	0
33665	dependence	5
46325	explosive	5
120045	steal	5
34530	destructive	0
90362	pathetic	2
101400	raid	0
127655	thundering	5
123516	supreme	6
100898	quickness	8
122216	substance	6
132989	undying	9
91063	penalty	3
90649	pawn	9
14725	boy	5
59516	heroic	6
108675	row	5
140401	wizard	1
45386	excitation	6
137994	vow	4
68258	intruder	8
24129	compass	9
63041	impending	1
48780	fighting	0
72736	leisurely	6
33722	deplorable	2
47131	failing	1
51065	forego	5
66535	insane	5
54189	gentry	9
19660	challenge	0
109015	runaway	5
44446	essential	6
2500	advocacy	0
13285	blister	5
6188	apparition	8
16560	busted	0
43424	entertain	4
77100	martial	0
33827	depraved	7
8166	assured	6
63302	impolite	2
9862	bacteria	2
45675	exhaust	5
30705	cursory	5
107753	riot	3
115515	slaughtering	5
68516	investigate	6
45981	expected	1
64387	inconsiderate	7
15642	brothel	2
26259	consistency	9
66695	insignificant	5
3145	agitated	5
65673	inflict	3
90835	peculiarities	5
34185	desertion	5
58023	harm	3
36160	disappoint	0
1994	admirable	4
36685	discredit	5
35129	diagnosis	9
21806	cleansing	6
45543	executioner	3
124176	sweet	6
32850	defy	0
88305	overpowering	5
8529	atone	9
13770	bogus	0
127486	thriving	6
98936	prosperous	6
5273	animosity	3
25445	confess	5
44195	errant	5
39123	doubt	3
130684	triumphant	4
86730	opponent	0
53220	gall	0
59405	heretic	5
99139	proud	9
28412	cough	2
25494	confidence	4
28165	corrosive	5
141746	zest	6
133015	uneasiness	5
24495	complicate	5
78629	merit	9
69558	jerk	8
128780	torpedo	0
5903	anxiety	3
51606	fortify	6
133335	ungodly	5
138692	wasteful	2
99901	punished	1
107900	rivalry	0
59758	highest	8
83169	navigator	9
18264	carol	4
95366	possess	6
12793	bitch	3
17605	cannon	5
135515	vacancy	5
110362	scar	2
84109	nobleman	9
53566	garnet	6
95886	praiseworthy	6
47867	fatty	7
48620	fib	0
71715	lash	5
110980	scream	0
38767	dolor	7
76165	malaria	5
23514	comfort	4
34363	despairing	3
2895	afraid	5
2969	aga	9
41175	effeminate	5
107520	ridicule	0
42646	encore	6
45254	excellence	4
139201	weight	1
105635	republic	5
36105	disagreement	5
93955	plea	5
81300	morbidity	0
52724	fulfillment	4
108264	romp	4
45775	exile	5
122776	suitable	6
85746	occupant	6
116873	socialist	3
36215	disapprove	5
31634	daughter	4
124236	sweetness	6
99925	punishment	5
33835	depravity	5
40566	earl	6
7246	aroma	6
116082	sly	2
141215	wrongdoing	5
52381	frisky	1
42783	endemic	3
137346	virginity	6
110283	scalpel	3
72462	leeches	2
124015	swamp	5
97966	professor	6
44506	esteem	6
44237	error	7
32533	defendant	3
84732	noxious	2
126225	tenement	5
49882	flea	2
74943	lose	3
30025	cruelty	5
61637	hurtful	7
102199	real	9
69483	jealousy	3
13032	blatant	2
112192	sentence	2
28175	corrupt	5
110565	scheme	5
137413	virulence	3
49565	flaccid	5
53225	gall	5
93951	plea	1
54104	genial	4
84271	noncompliance	1
126095	temptation	5
40690	earthquake	0
87103	orc	3
37053	disinformation	3
32947	delay	7
137578	visor	8
73029	lettered	9
38075	distress	5
23	abandon	3
130308	trepidation	8
133318	unfulfilled	8
80143	missile	3
94145	plodding	5
110585	schizophrenia	5
34343	desolation	3
35805	din	5
113590	shiver	0
74411	localize	1
83575	nepotism	5
131703	tyrant	3
52606	fruitful	6
106269	respectful	9
63535	impropriety	5
30	abandoned	0
8296	astronomer	6
82485	mutilation	5
103086	recreational	6
17533	cane	3
84456	notable	6
121397	strip	7
34152	desecration	2
30013	cruelly	3
84630	notoriety	0
83476	negotiator	6
37735	dissension	5
133190	unfairness	0
134665	unsung	5
30608	curiosity	8
37245	dismissal	5
53876	gear	6
37065	disingenuous	5
137944	vote	4
11234	beaming	4
41336	ejaculation	6
2499	adviser	9
59885	hindrance	5
74942	lose	2
97886	production	6
82225	murderous	5
88145	overflow	5
8646	attainment	6
45060	exacerbation	0
4096	almighty	6
13247	blindness	7
50885	forage	5
52015	fraudulent	5
26329	consort	9
133555	uninspired	5
112429	serenity	9
47211	faith	1
117099	solidarity	9
31075	cyst	5
64626	indelible	6
70666	kindness	6
67366	intense	6
82015	mule	5
16928	cadaver	8
80153	missing	3
16350	burke	0
95913	pray	3
37007	dishonor	7
52562	frowning	2
129433	tramp	3
73185	libel	5
55271	good	1
47585	farce	5
9626	ay	6
37330	disparaging	0
45085	exaggerate	5
97029	pretty	9
58295	hatred	5
61276	humane	6
2814	affluence	4
133037	uneducated	7
40279	durability	9
130315	trespass	5
1926	adjunct	6
140859	worship	9
15846	buddy	6
97346	prince	6
87120	orchestra	0
64805	indict	5
81970	muff	0
34532	destructive	2
13880	bomb	0
108670	row	0
117853	spear	3
94555	poison	5
79236	midwife	6
128870	torture	0
80942	monochrome	2
130371	tribunal	1
73050	leukemia	0
74783	loom	3
83572	nepotism	2
49555	flabby	5
99915	punishing	5
92175	perturbation	5
126754	thankful	4
133773	unjustifiable	3
16213	bunker	3
100630	quarrel	0
88317	overpriced	7
84992	nurture	2
52266	friend	6
74899	lord	9
10805	baseless	5
18253	carnivorous	3
3825	allegation	5
88300	overpowering	0
8699	attentive	9
51387	forlorn	7
140489	wonderful	9
43209	enlightenment	9
60509	honor	9
47411	familiarity	1
38030	distracted	0
105875	resentment	5
23212	collusion	2
48031	feat	1
65177	inequality	7
51215	forewarned	5
107202	revoke	2
95914	pray	4
77412	materialist	2
81043	monster	3
39932	drunken	2
64420	inconvenient	0
122434	succeeding	4
112477	seriousness	7
23869	commonwealth	9
7040	argumentation	0
124576	symphony	6
59113	hell	3
77061	marry	1
123386	supplication	6
97989	proficiency	9
138936	wealth	6
117644	spa	4
69874	journey	4
68792	irrational	2
212	abject	2
97706	procession	6
94645	polemic	5
104327	rejects	7
48972	filth	2
117392	sordid	2
122989	sundial	9
63405	impotence	5
36875	disgrace	5
130359	tribe	9
10406	banquet	6
109852	sarcasm	2
4369	ambassador	9
73564	liking	4
33213	delusional	3
38002	distorted	2
72068	lawsuit	8
72472	leer	2
63541	improve	1
33553	dentistry	3
62806	immortal	6
38865	dominant	5
119462	stall	2
58683	hearse	3
633	abuse	3
79781	miracle	1
19488	ceremony	8
75936	magnificence	6
73180	libel	0
120496	stillness	6
123935	suspicious	5
16345	buried	5
67137	insult	7
55865	grasping	5
78035	mediocre	5
10292	bang	2
119655	staring	5
83925	nicotine	5
115493	slaughter	3
94872	pompous	2
85935	odor	5
136835	veto	5
139933	wilderness	3
74960	loss	0
125405	tardiness	5
45180	exasperation	0
34713	deterioration	3
13965	bonds	5
4990	anathema	0
94716	polite	6
102465	rebuke	5
65825	infrequently	5
138047	vulgarity	7
109976	satisfactorily	6
26775	contemptible	5
80790	molestation	0
38725	doldrums	5
116492	snarl	2
70867	knell	7
127529	throne	9
42896	endure	6
32255	decomposition	5
69485	jealousy	5
68815	irreconcilable	5
5535	anonymous	5
138195	wait	5
80437	mocking	7
113850	shot	0
58225	hasty	5
3112	aghast	2
133131	unexpected	1
102422	rebellion	2
52384	frisky	4
51237	forfeit	7
115545	slay	5
86441	onset	1
34385	desperate	5
75832	maggot	2
29669	crisp	9
137149	villager	9
60773	horrible	3
46986	facilitate	6
83639	nestle	9
46939	fabrication	9
32990	deleterious	0
16273	burdensome	3
137646	vivacious	6
111239	seal	9
68995	irritable	5
35355	dictatorship	5
29983	crucifixion	3
38897	domination	7
123636	surpassing	6
37211	dismay	1
11645	behemoth	5
100936	quiet	6
130055	treacherous	5
75699	machine	9
141641	youth	1
60638	hopeful	8
122745	suicidal	5
59402	heretic	2
4960	anarchist	0
54054	generosity	4
3080	aggression	0
118763	spook	3
81482	mortification	2
70879	knickers	9
115882	slop	2
63507	imprisonment	7
6086	apology	6
130859	truck	9
49893	fled	3
105272	repellent	2
110696	scientific	6
